customer_key,customer_unique_id,total_spend,order_cnt,avg_order_value,avg_review_score,order_cancelled_cnt,avg_day_return_to_buy,cluster
1,248ffe10d632bebe4f7267f1f44844c9,89.8,1,89.8,1.0,0,0.0,0
2,b0015e09bb4b6e47c52844fab5fb6638,54.9,1,54.9,4.0,0,0.0,0
3,94b11d37cd61cb2994a194d11f89682b,179.99,1,179.99,5.0,0,0.0,0
4,4893ad4ea28b2c5b3ddf4e82e79db9e6,149.9,1,149.9,5.0,0,0.0,0
5,0b83f73b19c2019e182fd552c048a22c,93.0,1,93.0,4.0,0,0.0,0
6,104bdb7e6a6cdceaa88c3ea5fa6b2b93,59.99,1,59.99,1.0,0,0.0,0
7,14843983d4a159080f6afe4b7f346e7c,47.6,2,23.8,1.0,0,0.0,0
8,0b5295fc9819d831f68eb0e9a3e13ab7,120.9,1,120.9,5.0,0,0.0,0
9,e3cf594a99e810f58af53ed4820f25e5,159.98,2,79.99,5.0,0,10.0,0
10,7e0516b486e92ed3f3afdd6d1276cfbd,1107.0,1,1107.0,5.0,0,0.0,2
11,616309b2eeb7bd9c05b0fdfbab28e6c6,134.9,1,134.9,4.0,0,0.0,0
12,f90f55ee274a4ae21510b386134b09cd,47.99,1,47.99,3.0,0,0.0,0
13,15090f48004f3b0fc18a167ef82af4db,199.6,1,199.6,1.0,0,0.0,0
14,b7c13491fd2aecd9308c75bb4de979d8,89.9,1,89.9,5.0,0,0.0,0
15,fa30145b07cad8e972bea351a65216f4,159.9,1,159.9,4.0,0,0.0,0
16,1bc9b2dad6aefbfbc011508e34c8adfc,30.0,1,30.0,5.0,0,0.0,0
17,d73c3cf4a0922ece1176bd40eb76ac50,89.9,1,89.9,4.0,0,0.0,0
18,74541fbb7526dabecd0fc96b1192b9a7,122.9,1,122.9,5.0,0,0.0,0
19,cee6fa72fb403ef9554b41581108084b,53.99,1,53.99,4.0,0,0.0,0
20,03dabd77cb0ed7a26fafe19e36b67742,48.98,2,24.49,5.0,0,34.0,0
21,e57a935f49ffd73b93c18eaaa04efa84,29.9,1,29.9,5.0,0,0.0,0
22,655f4f1277487bf6c86c673de5e576a1,83.99,1,83.99,4.0,0,0.0,0
23,4ea5df5937187bd3176aee08d4782104,49.97,1,49.97,4.0,0,0.0,0
24,f4dc0a81a11d3d270ccf5a9c4b5b187b,49.9,1,49.9,5.0,0,0.0,0
25,e7897290aea0805ab175017e3f60c3e7,29.9,1,29.9,3.0,0,0.0,0
26,48efc7def11f9a644e1993a3d97361d2,349.9,1,349.9,5.0,0,0.0,0
27,06caeba6db23a17bf9bcb3846b768387,149.9,1,149.9,5.0,0,0.0,0
28,334fed5abcee3aa96c13f1432703e1fd,79.9,1,79.9,5.0,0,0.0,0
29,61f5df1a634167ff48d76d79d21226de,37.64,1,37.64,2.0,0,0.0,0
30,5616f75d22507069b5383854a1d8c414,399.8,2,199.9,3.0,0,49.0,1
31,533b3a42bf5005c302539e093b445d3d,28.9,1,28.9,5.0,0,0.0,0
32,8141dd1e051afe7d72079570fe72d5f1,0.0,1,0.0,1.0,0,0.0,0
33,490c854539b21598cfbbac518ca25788,122.99,1,122.99,5.0,0,0.0,0
34,866c923cde750dfc8cfbcf9d5ced0ee4,167.99,1,167.99,3.0,0,0.0,0
35,e36a621e869b643b15983fa8085eb541,34.9,1,34.9,4.0,0,0.0,0
36,688bb6776d5f885e4b46d4c4bac240c2,42.99,1,42.99,5.0,0,0.0,0
37,392c8818b71b14227a7c701e7d54a3a1,37.9,1,37.9,5.0,0,0.0,0
38,4662682dade3cc1bfa04996c5225a849,99.99,1,99.99,4.0,0,0.0,0
39,163b27a06a32c2fa565927170b59b5d4,45.0,1,45.0,5.0,0,0.0,0
40,b6d2145b6b5de5dcc494c151af5fdce9,75.0,1,75.0,4.0,0,0.0,0
41,ba7ae7b528a2b8359ff63e3014da964c,13.65,1,13.65,5.0,0,0.0,0
42,46b44ab325f78e5bb3dc0bbef1082082,29.99,1,29.99,4.0,0,0.0,0
43,0f88eb431888ffb9d726252b7ac8cefe,110.32,1,110.32,4.0,0,0.0,0
44,ed5340f0e2a52fffa065298aeb875e60,28.9,1,28.9,4.0,0,0.0,0
45,c6b7dcd3718d1ad87f069d32a8566ce2,23.9,1,23.9,5.0,0,0.0,0
46,28a4a9aa9bd3640e1f9a9cf542cb25fd,899.9,1,899.9,5.0,0,0.0,2
47,dbedaa0402e0dfa8b90fb9557424c5fc,59.9,1,59.9,5.0,0,0.0,0
48,934c19eeef04da89928f995df85cf3f8,234.9,1,234.9,1.0,0,0.0,0
49,589621a1ce8b9302b75d6920dfd7dd01,195.9,1,195.9,5.0,0,0.0,0
50,5e718c3c3061694c7b7e31d183f88a45,24.9,1,24.9,4.0,0,0.0,0
51,8b57ae2e81c35f05e114c1461ae84b6c,229.0,1,229.0,5.0,0,0.0,0
52,47b6bc410befb9fa30a4c029dba944e5,99.9,1,99.9,5.0,0,0.0,0
53,6cd042e0832c40d2eebf82b2521a8487,125.93,1,125.93,4.0,0,0.0,0
54,4c41d73f1d29f1cd1e725ec445a82f23,198.0,1,198.0,5.0,0,0.0,0
55,0659763dba9821af49728668716e1084,52.0,1,52.0,1.0,0,0.0,0
56,8bc183d9b9efac18f96f680940191c45,13.47,1,13.47,5.0,0,0.0,0
57,b6a3c8559ca50f11853e81dcc7674f2f,9.4,1,9.4,4.0,0,0.0,0
58,74c286ab8cc161142213780711964b06,459.99,1,459.99,4.0,0,0.0,0
59,660e4e077b40d477e2ffdb2da6349b79,78.9,1,78.9,5.0,0,0.0,0
60,f422964d43fc7ecdc3e51443af0705f9,24.99,1,24.99,5.0,0,0.0,0
61,76e5f3bca2b1f5c510c41563c2ea31a4,34.0,2,17.0,1.0,1,23.0,3
62,46a19a5b29624c9be39b41ab02b12b39,311.25,1,311.25,5.0,0,0.0,0
63,e6ad2d9078cb28e4ac6ecef8432e74c7,176.6,1,176.6,2.0,0,0.0,0
64,5a77d3e9231351d3a4ea54c3fe824e79,29.5,1,29.5,4.0,0,0.0,0
65,539b6ae3b5f2999db7e44c8d4dc2069f,99.0,1,99.0,2.0,0,0.0,0
66,97258e1c1f77f32358eccd1c9ee5954d,249.99,2,124.995,5.0,0,505.0,1
67,6e9b8e9f9c3fad22d6f81b2628750018,174.99,1,174.99,5.0,0,0.0,0
68,de94076bba3c66ffaaa867d14a663cbe,79.9,1,79.9,5.0,0,0.0,0
69,bd3001c423ef9a9092b0a5158f1ccdf6,119.8,1,119.8,5.0,0,0.0,0
70,c209709f857255c80d07a0be8c630b0d,59.9,1,59.9,5.0,0,0.0,0
71,9bca65d60b3dffad98eafa3c50101fad,62.9,1,62.9,5.0,0,0.0,0
72,1b9872e035e88fc720548cc74a815a46,129.0,1,129.0,5.0,0,0.0,0
73,a961e198a1d400e99c02e8f4520f763c,45.9,1,45.9,1.0,0,0.0,0
74,cd3f977fbad60553fce0f193593802bb,15.0,1,15.0,2.0,0,0.0,0
75,aaf46bd4e1ad43275a5a20bd485e7661,50.0,1,50.0,5.0,0,0.0,0
76,20681391edaed7eccd918d4a74f8a570,110.32,1,110.32,3.0,0,0.0,0
77,431af5c5638973ed6e431618f318a0a2,637.9,1,637.9,1.0,0,0.0,2
78,c087e490266509059177cb1ec7d802ba,69.9,1,69.9,5.0,0,0.0,0
79,385ec0e1c5bcf488115ca06b26ec9f8b,37.5,1,37.5,5.0,0,0.0,0
80,e1d387b30e693029c1e3d9ffe5df61e0,207.0,1,207.0,1.0,0,0.0,0
81,95a3ac562ffc17755618fb67ce57ef9a,135.16,2,67.58,4.0,0,0.0,0
82,5b540c6a8886384d1772215e6a189804,65.9,1,65.9,4.0,0,0.0,0
83,bacd3fc37792ceefcb45e0e90c9ffe42,43.99,1,43.99,5.0,0,0.0,0
84,422ce018570adf9fa031a7838717be81,59.9,1,59.9,5.0,0,0.0,0
85,a73c5464692d3bc09d64e3edefae9015,259.49,4,64.8725,5.0,0,105.67,1
86,442bdd695caba6183fc44d6cfdd4f094,0.0,1,0.0,1.0,0,0.0,0
87,32ea836b21bcefba824d2b279bc42e53,49.0,1,49.0,4.0,0,0.0,0
88,e2c44993145bac31c5c48b620e3f40f0,19.49,1,19.49,5.0,0,0.0,0
89,2c66c0b1075c04c7f6e113de9e3a89d9,59.8,1,59.8,3.0,0,0.0,0
90,6d55b4560e6c8ec28f8ba8099b442400,12.67,1,12.67,4.0,0,0.0,0
91,b53bb01fd133da16d7c7d9b602a3aac7,569.0,1,569.0,5.0,0,0.0,2
92,12d1cda209613cd60b9d242181be7077,35.9,1,35.9,5.0,0,0.0,0
93,6279364f420b1e08eb33a498db5fa6bc,109.9,1,109.9,5.0,0,0.0,0
94,00e872ca2fc94e59982286e69f186e0e,399.9,1,399.9,1.0,0,0.0,0
95,f9d4a283e4f19a47b64f95a3235d0a5c,13.65,1,13.65,5.0,0,0.0,0
96,28e2041c0f17e12da80a0146305c9259,16.5,1,16.5,4.0,0,0.0,0
97,6f8b40e5fdbd4a4b4dbaadc56f4bf681,62.9,1,62.9,5.0,0,0.0,0
98,1b6e96ed99cb8d135efe220d761bbd67,70.69,3,23.563333333333333,5.0,0,255.5,1
99,0125fb08af5c9dd55731090aafc63ac8,72.9,1,72.9,1.0,0,0.0,0
100,96e147852028a3ce1d25c86f03032023,199.99,1,199.99,5.0,0,0.0,0
101,8dfb9fff0eac6a63f34ed7707068e988,30.97,1,30.97,5.0,0,0.0,0
102,6dade60d28a0f5b8ae7e8d67321b4141,349.0,1,349.0,1.0,0,0.0,0
103,a2acf58dde7a492ea0fa65b16c530a78,63.0,1,63.0,5.0,0,0.0,0
104,aed838b04abeb2fb94566d0a073bd718,177.0,1,177.0,4.0,0,0.0,0
105,9e5f9798a71d8f5ec3020a5500d70430,18.95,1,18.95,3.0,0,0.0,0
106,8f20ece0099d6e5c22c1fd0c24a1e681,99.99,1,99.99,5.0,0,0.0,0
107,9dfcc502727549f99c9f73dbd28b35e9,79.98,1,79.98,2.0,0,0.0,0
108,3c9e98b59c61b1ccdba1108eca8c61d4,279.9,1,279.9,5.0,0,0.0,0
109,96d0aa18ee946b81f6b78e07830194a2,64.99,1,64.99,3.0,0,0.0,0
110,7ad12bd39f33737cb4f634c8c44af118,139.2,1,139.2,5.0,0,0.0,0
111,7bf845014243c08bdcea071d6981303e,79.8,1,79.8,4.0,0,0.0,0
112,a590fdd68e210fa5f42764a2493f6223,59.0,1,59.0,4.0,0,0.0,0
113,0a9854e7028c74302d0963fa56e77a18,89.0,1,89.0,3.0,0,0.0,0
114,df1710893e1797d2c3d83b8840ddb0e4,1200.0,1,1200.0,5.0,0,0.0,2
115,e90a1b194724309bbaa6228c398d1748,138.0,1,138.0,5.0,0,0.0,0
116,5e35d686648f9f99fd1f90161d3db93c,280.0,1,280.0,4.0,0,0.0,0
117,33e824e5fde35ad626278feba806c772,42.0,1,42.0,5.0,0,0.0,0
118,b6f424d6007b27912d37816a7d74ffaf,19.9,1,19.9,5.0,0,0.0,0
119,aa5824451a9437648ed4dcdac530566d,89.99,1,89.99,5.0,0,0.0,0
120,bace01b0aa7c98f2a7fce9db19555eb9,55.9,1,55.9,5.0,0,0.0,0
121,38827a4b81c4d81cffaec1accef6572c,29.9,1,29.9,5.0,0,0.0,0
122,e5ab9d9cc98f8d5befc51f952a44c87b,132.7,1,132.7,4.0,0,0.0,0
123,0301e2b22f44b5a060987ecf49f8ada8,99.0,1,99.0,5.0,0,0.0,0
124,d31233132950973bd0df88d4523ed465,219.99,1,219.99,3.0,0,0.0,0
125,fd03997c82649affc061d275ddf1f3d9,1245.99,2,622.995,5.0,0,0.0,2
126,f02249d034341b86c6bf3dd4ccc2bd2c,149.9,1,149.9,4.0,0,0.0,0
127,3cc8e80baa86a7befe2b24568cd0faf0,34.99,1,34.99,4.0,0,0.0,0
128,6aaa688f88ee9cc7f9b90d5f7cca7d84,59.9,1,59.9,2.0,0,0.0,0
129,4f25ec76e8c86ded17aa0c58f236df0f,42.99,1,42.99,4.0,0,0.0,0
130,dff41d762e4e7b68b73af7203a429072,111.6,2,55.8,3.0,0,0.0,0
131,8f6564e0a606d34b05edf1206e3b8bd7,42.5,1,42.5,4.0,0,0.0,0
132,bfb0780e4148d65b5490d6195da4bcb0,47.7,1,47.7,5.0,0,0.0,0
133,2a86852b89b186bb8aed750efd95ce73,29.9,1,29.9,4.0,0,0.0,0
134,36fbd29c230b156ac9b04a382bb20842,109.9,1,109.9,2.0,0,0.0,0
135,da6c70612a3d7484427e8442ff96056c,79.99,1,79.99,5.0,0,0.0,0
136,f794c59a46dc4872d97d173c1b51525a,240.0,1,240.0,5.0,0,0.0,0
137,9e8993ba2665307b71bd1641c2e1cb3d,239.98,1,239.98,3.0,0,0.0,0
138,c836c92436fdcd6e5475ef442481385c,24.79,1,24.79,4.0,0,0.0,0
139,851f75e1a1ffe3612cde92428a7e9701,260.0,1,260.0,5.0,0,0.0,0
140,4619eedf5b092b15ebc4d916f8c99646,25.0,1,25.0,4.0,0,0.0,0
141,b33573ec19214ad9a1bc30a97938e450,108.64,1,108.64,5.0,0,0.0,0
142,b2c9b1bf57d5e980f6ec3975c65e40ed,117.0,1,117.0,4.0,0,0.0,0
143,449cc26294cc2d6e2e88a82cea3e42c0,184.0,1,184.0,5.0,0,0.0,0
144,d40aaaf342e2e82da754042ef4f0dcca,124.9,1,124.9,1.0,0,0.0,0
145,c9aa56428d8b5bba23a9c7a435b09645,116.5,1,116.5,1.0,0,0.0,0
146,5cc1fbd02e6b7cd1113dd836fbbbcc13,195.0,1,195.0,4.0,0,0.0,0
147,3c4abb94aa82c0be6a86af95be2ca5bf,228.0,1,228.0,4.0,0,0.0,0
148,aaea7e9a2d2432c24a03eb74cc430c8a,78.8,1,78.8,3.0,0,0.0,0
149,2666a61d9b5755651665549f80bb3450,220.64,1,220.64,5.0,0,0.0,0
150,5705e410d27f391e55c6a495b06d1618,58.99,1,58.99,1.0,0,0.0,0
151,c573caf2e2c12c731885273e03dc5471,327.9,1,327.9,5.0,0,0.0,0
152,e81d67dee583b417c53676f8926bd9cf,78.9,1,78.9,5.0,0,0.0,0
153,3bccb476c538a32e63766769dcc37f03,111.9,1,111.9,5.0,0,0.0,0
154,587547bf360f33a6466aac68caecdde3,148.0,1,148.0,4.0,0,0.0,0
155,1bd843b2bc9b09595f3ed35d4f031506,19.99,1,19.99,5.0,0,0.0,0
156,e6fe68d7c7867dac3659cb4a8e06880c,77.9,1,77.9,5.0,0,0.0,0
157,73b62c771f1f1e0760f88376d4a2b150,18.95,1,18.95,4.0,0,0.0,0
158,43f7616a8f37a874ee893f0dea3ba593,18.99,1,18.99,2.0,0,0.0,0
159,d7104510a89e6fb895b8104650173787,169.9,1,169.9,4.0,0,0.0,0
160,be062ffc58427d6c959180b68a67471d,27.99,1,27.99,3.0,0,0.0,0
161,7e7c1cf8c1a7ae4149f5a2fc2b1b65b4,56.1,1,56.1,5.0,0,0.0,0
162,52b088042a61c6a03ba2027a6dd929cc,64.99,1,64.99,5.0,0,0.0,0
163,6b1070bfaad94d225e6cab57b47e2326,105.0,1,105.0,5.0,0,0.0,0
164,44a575d55982c95a7f09b62c7702bddc,97.9,1,97.9,2.0,0,0.0,0
165,2ed2d94955614ec3262ce7575ef997f9,453.7,1,453.7,5.0,0,0.0,0
166,1cdf413d3539b5e8c100bea1ec5a881f,269.9,1,269.9,5.0,0,0.0,0
167,8f7822e4f4fb685c89d972cba79a8b9e,58.5,1,58.5,1.0,0,0.0,0
168,77e0a2e2281e2a533eb62268371a4bc6,69.9,1,69.9,1.0,0,0.0,0
169,2cac9c1a43808ace14f1598744f4a28a,54.9,1,54.9,5.0,0,0.0,0
170,19cb50ca8ff9afe19ce39c5d9562f3bd,27.99,1,27.99,3.0,0,0.0,0
171,bbdf651cbace0c9efc7fd3184235aa74,89.9,1,89.9,4.0,0,0.0,0
172,77d6cd89498a8cd9762daa48e8e8b797,104.99,1,104.99,5.0,0,0.0,0
173,0c4f8b6f80f0dbddbdce3882d2242be9,13.99,1,13.99,5.0,0,0.0,0
174,07af1aef7bf4d17ec7f0f166e9025fc9,78.0,1,78.0,5.0,0,0.0,0
175,526807e2a25ea0db271efcc9fc646db1,398.0,1,398.0,1.0,0,0.0,0
176,ab26376d360f4caa7f34418cff3c9971,49.0,1,49.0,5.0,0,0.0,0
177,2f53681bf01c5cff02bada5809fe302e,89.9,1,89.9,5.0,0,0.0,0
178,ec99f30f38afadbfbae32d5883734ded,109.98,2,54.99,3.0,0,0.0,0
179,fcad3faa5c09b2baf9164b8fd20098b5,179.9,1,179.9,5.0,0,0.0,0
180,717bebcdcbf23f37f3fba2a88f397678,110.32,1,110.32,4.0,0,0.0,0
181,0be419a69453900fff1337bc4c3e0f0f,66.99,1,66.99,5.0,0,0.0,0
182,11a58793327e4f480717491484f4372a,29.99,1,29.99,5.0,0,0.0,0
183,31d436bafbad927dc79b130826dc3404,59.9,1,59.9,5.0,0,0.0,0
184,56b6eede1b10925212f054a7ba614796,89.9,1,89.9,2.0,0,0.0,0
185,a6da63180c0d5fdbf5834fb3d3a8dc72,42.9,1,42.9,5.0,0,0.0,0
186,570eb70ff97166b85ea96be3bfb65fef,132.97,2,66.485,4.0,0,16.0,0
187,8d2cc82dae0f2b1bb8667a2eedcd8c71,64.99,1,64.99,1.0,0,0.0,0
188,0a3f32fce9d5056b96a9fe604715982b,79.9,1,79.9,3.0,0,0.0,0
189,a06d94b5d758fbc36c8f679d98ae1fc5,27.9,1,27.9,5.0,0,0.0,0
190,46dd28b3f7e33b789acf42d3093b7773,59.9,1,59.9,4.0,0,0.0,0
191,5476fc5a4a6fd7f746b9e0461a585ec8,264.9,1,264.9,4.0,0,0.0,0
192,68652e69a77dec3f573ef0135541f6b5,10.4,1,10.4,4.0,0,0.0,0
193,fb258014c67a0f16e4da53fa45e90db5,237.0,1,237.0,1.0,0,0.0,0
194,f807403776737da279aba36583afa4df,49.9,1,49.9,5.0,0,0.0,0
195,f4118facd33f966e80b9fabbf0ca2547,164.9,1,164.9,1.0,0,0.0,0
196,6acc5385a15c441abe050fc7abda50bf,399.99,1,399.99,4.0,0,0.0,0
197,d7dca5075c207d22e930c7ab977c80e5,79.99,1,79.99,5.0,0,0.0,0
198,38a8b05798967480ac1ca6ce6c5cbd6a,59.9,1,59.9,4.0,0,0.0,0
199,d3857f98166ef23ca95d44cbe9b1828c,538.9,2,269.45,5.0,0,44.0,1
200,45aba165580af1596b291956b7b7849c,56.0,1,56.0,1.0,0,0.0,0
201,a6d8302831afb228546eccf6cb3b3b48,83.99,1,83.99,3.0,0,0.0,0
202,10b960a4f2cfecc03e6c89b4b02ebab6,59.9,1,59.9,5.0,0,0.0,0
203,57f06135a2656bfab535243f705fc8f6,35.0,1,35.0,3.0,0,0.0,0
204,e8085241eb1297eaa9bfa9453ea0b1ca,49.9,1,49.9,5.0,0,0.0,0
205,ffe254cc039740e17dd15a5305035928,51.08,2,25.54,3.0,0,0.0,0
206,56a9c159fffe93bdef88ffbf6e729712,116.0,1,116.0,4.0,0,0.0,0
207,3c4d7fdb25ab947c7ac866ba940f9c32,97.2,1,97.2,5.0,0,0.0,0
208,320388520e5f7afe7c97489ea2732796,17.99,1,17.99,5.0,0,0.0,0
209,35757a3cfd70b9aeab443c4dc1d8ad30,129.99,1,129.99,5.0,0,0.0,0
210,f3795e38cc5b655e26e94d1cc21263fa,126.12,1,126.12,4.0,0,0.0,0
211,23af7ed42b446329e95c7645ba337f86,16.99,1,16.99,4.0,0,0.0,0
212,7d373e92dd3086b4c37e9868fc8999c1,0.0,1,0.0,4.0,0,0.0,0
213,197572fc8f1878d0a94195ac840dd947,70.0,1,70.0,1.0,0,0.0,0
214,3ee932c2f695c34affbbeb9a299c8166,400.0,1,400.0,4.0,0,0.0,0
215,7af8bc059cb4c4c55038a142b99da13b,89.99,1,89.99,5.0,0,0.0,0
216,72ce629a45d8ae96d22c2946aaf876f2,174.42,1,174.42,5.0,0,0.0,0
217,a1605a83a0e36258d7eb2da55bb5ff4c,79.99,1,79.99,5.0,0,0.0,0
218,6b2ef099439c81743bd02edd480829d5,160.0,1,160.0,4.0,0,0.0,0
219,d74dfc7a1504f45d7880c12e7f8fe142,513.45,1,513.45,1.0,0,0.0,0
220,9f19c80b64945cd7abd1fb91ff5157a7,86.99,1,86.99,5.0,0,0.0,0
221,15b3549f16e0f7bdc1afcbad647eb8a6,49.99,1,49.99,5.0,0,0.0,0
222,4e0e24ed6b791dca50eacced49d5e2d1,18.19,1,18.19,0.0,0,0.0,0
223,693343dbec3bbc6b1641ee705715a12f,119.0,1,119.0,5.0,0,0.0,0
224,3cc4acd6cfe6acb5f129a560961f2ef6,180.0,1,180.0,4.0,0,0.0,0
225,754fd85b66cc83bb73ffb06a4bc729f8,49.99,1,49.99,5.0,0,0.0,0
226,18ae61c98401cffe6c25c525f8ecc7bd,279.99,1,279.99,4.0,0,0.0,0
227,34502bdbecbd6a3b1dd162fe201556dd,110.32,1,110.32,4.0,0,0.0,0
228,9fc40e07c540ae6cb1cc7cf10019ab3b,127.0,1,127.0,5.0,0,0.0,0
229,217ffba1efeab7f634bde4c18d312bd8,239.99,1,239.99,5.0,0,0.0,0
230,8d78819a02ccaa0243dbdb0888c7ba8b,499.99,1,499.99,3.0,0,0.0,0
231,4c1cacfc081ddc8593a27c9d3c88be49,109.98,1,109.98,4.0,0,0.0,0
232,b66ebea9fad19535d1134154668d4129,99.99,1,99.99,5.0,0,0.0,0
233,ed5f2cdb43c9166062c0baffd3973f14,149.9,1,149.9,5.0,0,0.0,0
234,10d5890ed5e7ec78a7db23b5ac579b17,27.99,2,13.995,3.0,0,230.0,1
235,8bf1dc98223704657288b7653abab62b,103.97,1,103.97,4.0,0,0.0,0
236,8186340945b0be4093153f9e51966e42,150.0,1,150.0,1.0,0,0.0,0
237,6cc9821bbb49f3a6159c6bca3542f795,129.0,1,129.0,4.0,0,0.0,0
238,2d6f0bccd75dcbf570a1afe61eeb03a1,539.7,1,539.7,4.0,0,0.0,0
239,63df52c362d4b7183bb6a463452a8183,119.99,1,119.99,5.0,0,0.0,0
240,16adfb3d3d55b81af6248041ba561882,112.0,1,112.0,1.0,0,0.0,0
241,ed3540836eb82093f5647ec31a037f42,29.9,1,29.9,4.0,0,0.0,0
242,459c24ec5bb599541f309cb00cd2cf60,269.0,1,269.0,5.0,0,0.0,0
243,6a1250106d0de8395377553e4dd2b5fc,59.9,1,59.9,5.0,0,0.0,0
244,df0c259fcd231dc0a72eceb0bec4102f,35.99,1,35.99,4.0,0,0.0,0
245,873e5a11673ea73e58db17af95546fc5,28.99,1,28.99,5.0,0,0.0,0
246,0fa9d11d5ad31c53125b31b3f9fa5398,99.99,1,99.99,5.0,0,0.0,0
247,9a4874151836dd0388acb83657ab7367,27.93,1,27.93,5.0,0,0.0,0
248,9f67d6145893e41e7ada2e646b84f658,219.9,1,219.9,4.0,0,0.0,0
249,86b2db4420103d9e32f7ceaa9133fc85,45.0,1,45.0,5.0,0,0.0,0
250,feaa8891b941fef98112c26ef7c19cee,65.0,1,65.0,5.0,0,0.0,0
251,a5d931bbaafdee2e1fd7353cf0c31f05,145.6,1,145.6,5.0,0,0.0,0
252,456351381464fe44c74f85a122d86839,64.49,1,64.49,5.0,0,0.0,0
253,3abdf4f27efce96f8573a88343a4084e,160.8,1,160.8,5.0,0,0.0,0
254,75a3b07e6c337d98fcf56aefb228b11b,17.45,1,17.45,5.0,0,0.0,0
255,adf61ad8994414035684cea95e70549e,47.2,1,47.2,5.0,0,0.0,0
256,ca7e51a36f9ace4d07d6548599785bab,59.9,1,59.9,4.0,0,0.0,0
257,6a798e7cd7c78b8893eec42fc5bdeff9,19.9,1,19.9,5.0,0,0.0,0
258,18057955f3a6909f6fc6cf564179b6cf,55.0,1,55.0,4.0,0,0.0,0
259,d43e7cbf7354f1f46a7a1b30701017b3,169.99,1,169.99,5.0,0,0.0,0
260,308eed157c50c58cd2d795eb5f1e096a,99.9,1,99.9,5.0,0,0.0,0
261,7cdad7ad32a8ed3d160ca312e16d29f1,95.0,1,95.0,5.0,0,0.0,0
262,b66facc84d03ec2aabda4c102d9ecb53,122.99,1,122.99,5.0,0,0.0,0
263,fd45ef982d27eb5aaa153990b7c8140b,249.9,1,249.9,5.0,0,0.0,0
264,d5a1c9ee66337a40a8b95be64166da60,95.9,1,95.9,5.0,0,0.0,0
265,6c09a1b2276ad843fe5649cb2f92660c,410.0,1,410.0,5.0,0,0.0,0
266,b958f2e238f8179614d3cb86ad79c9a1,89.0,1,89.0,1.0,0,0.0,0
267,949b75abf6fdda78201547bf5f4c07f5,128.0,1,128.0,2.0,0,0.0,0
268,02bc079a58dfe937bdc5d97c8bac00ac,65.9,1,65.9,5.0,0,0.0,0
269,271850b8783a2378c477328f60413b47,349.9,1,349.9,5.0,0,0.0,0
270,82c199ce18d8d976f3029a4310e8ac5c,385.0,1,385.0,5.0,0,0.0,0
271,e97f8593167749c6900418a170670da8,120.0,1,120.0,4.0,0,0.0,0
272,86e5bace0b99ae394e73ee02a28fa10e,323.7,1,323.7,1.0,0,0.0,0
273,72061fff095d8325b311ea24e2f4a2b5,569.74,2,284.87,3.0,0,7.0,0
274,c225695275be1f228cece399a0093593,89.9,1,89.9,5.0,0,0.0,0
275,6d9c0dc8d49cf9b9ff824bf1b0f79b4a,199.9,1,199.9,5.0,0,0.0,0
276,befb041460ac63f542e98b664f5d4d68,164.98,1,164.98,5.0,0,0.0,0
277,24807abbbdb040003fa4c1f72b686431,48.9,1,48.9,5.0,0,0.0,0
278,f42ed5286ed2c811df0db5d230eb8383,84.9,1,84.9,4.0,0,0.0,0
279,41b75ed52acfa208903915c459a5e3fd,39.99,1,39.99,5.0,0,0.0,0
280,5608c8ba4ec9e036b755a199c5fd51ef,415.0,1,415.0,5.0,0,0.0,0
281,fb7321c807106363b749c783f41de4fc,150.0,1,150.0,4.0,0,0.0,0
282,40b5e9eed4db7f956359145971056f5d,25.0,1,25.0,5.0,0,0.0,0
283,4dfa53e424b44b9dcb3965683078712d,45.9,1,45.9,4.0,0,0.0,0
284,e46d6bcd22d95a9d167d807372d08add,84.0,1,84.0,5.0,0,0.0,0
285,a672e4e4af506e713c1b4373e038cabb,89.9,1,89.9,5.0,0,0.0,0
286,66d201c13937598dd4e036788a10a203,27.4,1,27.4,3.0,0,0.0,0
287,9190d6ac7534e99da5edfd3aa43b29a6,23.8,1,23.8,5.0,0,0.0,0
288,0cbd5dfde4c06bbe2960d2c0c95e5e7d,314.9,1,314.9,5.0,0,0.0,0
289,c55681552ac6922a276fb013d773881b,19.9,1,19.9,4.0,0,0.0,0
290,07187f9425311d0bd2a5451169bb8c3c,48.98,1,48.98,5.0,0,0.0,0
291,6dfec7f36b7045b17ff80348337f75dc,45.0,1,45.0,4.0,0,0.0,0
292,29869c1422b9c068973f8e44575f73d6,148.0,1,148.0,4.0,0,0.0,0
293,c60c5563690f2a27a76f4d8ba53c2a85,34.99,1,34.99,5.0,0,0.0,0
294,6e066424e17b2da4b735194531fb99a6,26.9,1,26.9,5.0,0,0.0,0
295,af13324b5f4c0a838fe662c52a44b959,239.99,1,239.99,1.0,0,0.0,0
296,859a9b67726d9c9306eb28b8938c59a0,140.0,1,140.0,2.0,0,0.0,0
297,d6ed810cf6ad03d565b645f0eb0d12a7,148.0,1,148.0,1.0,0,0.0,0
298,be31ab006786747df81854035a1960f4,58.67,2,29.335,5.0,0,0.0,0
299,e3170caa179176b49f1265ffde5c27fc,513.25,1,513.25,1.0,0,0.0,0
300,0181f57a87c6a2f0e0fe2807f67aef0e,13.99,1,13.99,5.0,0,0.0,0
301,1973beff39565594011f9a0ef66f923e,134.97,1,134.97,4.0,0,0.0,0
